2024-03-31 16:50:19,263 INFO    StreamThr :1576550 [internal.py:wandb_internal():86] W&B internal server running at pid: 1576550, started at: 2024-03-31 16:50:19.262655
2024-03-31 16:50:32,260 INFO    HandlerThread:1576550 [handler.py:handle_request_defer():172] handle defer: 2
2024-03-31 16:50:32,260 INFO    HandlerThread:1576550 [system_monitor.py:finish():203] Stopping system monitor
2024-03-31 16:50:32,261 INFO    HandlerThread:1576550 [interfaces.py:finish():202] Joined cpu monitor
2024-03-31 16:50:32,261 INFO    HandlerThread:1576550 [interfaces.py:finish():202] Joined disk monitor
2024-03-31 16:50:32,261 DEBUG   SystemMonitor:1576550 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-03-31 16:50:32,261 DEBUG   SystemMonitor:1576550 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-03-31 16:50:32,262 DEBUG   SystemMonitor:1576550 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-03-31 16:50:32,398 INFO    HandlerThread:1576550 [interfaces.py:finish():202] Joined gpu monitor
2024-03-31 16:50:32,398 INFO    HandlerThread:1576550 [interfaces.py:finish():202] Joined memory monitor
2024-03-31 16:50:32,398 INFO    HandlerThread:1576550 [interfaces.py:finish():202] Joined network monitor
2024-03-31 16:50:32,399 DEBUG   SenderThread:1576550 [sender.py:send_request():405] send_request: defer
2024-03-31 16:50:32,399 INFO    SenderThread:1576550 [sender.py:send_request_defer():609] handle sender defer: 2
2024-03-31 16:50:32,399 INFO    SenderThread:1576550 [sender.py:transition_state():613] send defer: 3
2024-03-31 16:50:32,399 DEBUG   HandlerThread:1576550 [handler.py:handle_request():146] handle_request: defer
2024-03-31 16:50:32,399 INFO    HandlerThread:1576550 [handler.py:handle_request_defer():172] handle defer: 3
2024-03-31 16:50:32,399 DEBUG   SenderThread:1576550 [sender.py:send_request():405] send_request: defer
2024-03-31 16:50:32,400 INFO    SenderThread:1576550 [sender.py:send_request_defer():609] handle sender defer: 3
2024-03-31 16:50:32,400 INFO    SenderThread:1576550 [sender.py:transition_state():613] send defer: 4
2024-03-31 16:50:32,400 DEBUG   HandlerThread:1576550 [handler.py:handle_request():146] handle_request: defer
2024-03-31 16:50:32,400 INFO    HandlerThread:1576550 [handler.py:handle_request_defer():172] handle defer: 4
2024-03-31 16:50:32,400 DEBUG   SenderThread:1576550 [sender.py:send_request():405] send_request: defer
2024-03-31 16:50:32,400 INFO    SenderThread:1576550 [sender.py:send_request_defer():609] handle sender defer: 4
2024-03-31 16:50:32,400 INFO    SenderThread:1576550 [sender.py:transition_state():613] send defer: 5
2024-03-31 16:50:32,401 DEBUG   HandlerThread:1576550 [handler.py:handle_request():146] handle_request: defer
2024-03-31 16:50:32,401 INFO    HandlerThread:1576550 [handler.py:handle_request_defer():172] handle defer: 5
2024-03-31 16:50:32,401 DEBUG   SenderThread:1576550 [sender.py:send_request():405] send_request: defer
2024-03-31 16:50:32,401 INFO    SenderThread:1576550 [sender.py:send_request_defer():609] handle sender defer: 5
2024-03-31 16:50:32,401 INFO    SenderThread:1576550 [sender.py:transition_state():613] send defer: 6
2024-03-31 16:50:32,402 DEBUG   HandlerThread:1576550 [handler.py:handle_request():146] handle_request: defer
2024-03-31 16:50:32,402 INFO    HandlerThread:1576550 [handler.py:handle_request_defer():172] handle defer: 6
2024-03-31 16:50:32,402 DEBUG   SenderThread:1576550 [sender.py:send_request():405] send_request: defer
2024-03-31 16:50:32,402 INFO    SenderThread:1576550 [sender.py:send_request_defer():609] handle sender defer: 6
2024-03-31 16:50:32,402 INFO    SenderThread:1576550 [sender.py:transition_state():613] send defer: 7
2024-03-31 16:50:32,402 DEBUG   HandlerThread:1576550 [handler.py:handle_request():146] handle_request: status_report
2024-03-31 16:50:32,403 DEBUG   HandlerThread:1576550 [handler.py:handle_request():146] handle_request: defer
2024-03-31 16:50:32,403 INFO    HandlerThread:1576550 [handler.py:handle_request_defer():172] handle defer: 7
2024-03-31 16:50:32,403 DEBUG   SenderThread:1576550 [sender.py:send_request():405] send_request: status_report
2024-03-31 16:50:32,403 DEBUG   SenderThread:1576550 [sender.py:send_request():405] send_request: defer
2024-03-31 16:50:32,403 INFO    SenderThread:1576550 [sender.py:send_request_defer():609] handle sender defer: 7
2024-03-31 16:50:32,403 INFO    SenderThread:1576550 [sender.py:transition_state():613] send defer: 8
2024-03-31 16:50:32,404 DEBUG   HandlerThread:1576550 [handler.py:handle_request():146] handle_request: defer
2024-03-31 16:50:32,404 INFO    HandlerThread:1576550 [handler.py:handle_request_defer():172] handle defer: 8
2024-03-31 16:50:32,404 DEBUG   SenderThread:1576550 [sender.py:send_request():405] send_request: defer
2024-03-31 16:50:32,404 INFO    SenderThread:1576550 [sender.py:send_request_defer():609] handle sender defer: 8
2024-03-31 16:50:32,404 INFO    SenderThread:1576550 [sender.py:transition_state():613] send defer: 9
2024-03-31 16:50:32,404 DEBUG   HandlerThread:1576550 [handler.py:handle_request():146] handle_request: defer
2024-03-31 16:50:32,404 INFO    HandlerThread:1576550 [handler.py:handle_request_defer():172] handle defer: 9
2024-03-31 16:50:32,405 DEBUG   SenderThread:1576550 [sender.py:send_request():405] send_request: defer
2024-03-31 16:50:32,405 INFO    SenderThread:1576550 [sender.py:send_request_defer():609] handle sender defer: 9
2024-03-31 16:50:32,405 INFO    SenderThread:1576550 [sender.py:transition_state():613] send defer: 10
2024-03-31 16:50:32,405 DEBUG   HandlerThread:1576550 [handler.py:handle_request():146] handle_request: defer
2024-03-31 16:50:32,405 INFO    HandlerThread:1576550 [handler.py:handle_request_defer():172] handle defer: 10
2024-03-31 16:50:32,405 DEBUG   SenderThread:1576550 [sender.py:send_request():405] send_request: defer
2024-03-31 16:50:32,405 INFO    SenderThread:1576550 [sender.py:send_request_defer():609] handle sender defer: 10
2024-03-31 16:50:32,405 INFO    SenderThread:1576550 [sender.py:transition_state():613] send defer: 11
2024-03-31 16:50:32,406 DEBUG   HandlerThread:1576550 [handler.py:handle_request():146] handle_request: defer
2024-03-31 16:50:32,406 INFO    HandlerThread:1576550 [handler.py:handle_request_defer():172] handle defer: 11
2024-03-31 16:50:32,406 DEBUG   SenderThread:1576550 [sender.py:send_request():405] send_request: defer
2024-03-31 16:50:32,406 INFO    SenderThread:1576550 [sender.py:send_request_defer():609] handle sender defer: 11
2024-03-31 16:50:32,406 INFO    SenderThread:1576550 [sender.py:transition_state():613] send defer: 12
2024-03-31 16:50:32,406 DEBUG   HandlerThread:1576550 [handler.py:handle_request():146] handle_request: defer
2024-03-31 16:50:32,406 INFO    HandlerThread:1576550 [handler.py:handle_request_defer():172] handle defer: 12
2024-03-31 16:50:32,406 DEBUG   SenderThread:1576550 [sender.py:send_request():405] send_request: defer
2024-03-31 16:50:32,407 INFO    SenderThread:1576550 [sender.py:send_request_defer():609] handle sender defer: 12
2024-03-31 16:50:32,407 INFO    SenderThread:1576550 [sender.py:transition_state():613] send defer: 13
2024-03-31 16:50:32,407 DEBUG   HandlerThread:1576550 [handler.py:handle_request():146] handle_request: defer
2024-03-31 16:50:32,407 INFO    HandlerThread:1576550 [handler.py:handle_request_defer():172] handle defer: 13
2024-03-31 16:50:32,407 DEBUG   SenderThread:1576550 [sender.py:send_request():405] send_request: defer
2024-03-31 16:50:32,407 INFO    SenderThread:1576550 [sender.py:send_request_defer():609] handle sender defer: 13
2024-03-31 16:50:32,407 INFO    SenderThread:1576550 [sender.py:transition_state():613] send defer: 14
2024-03-31 16:50:32,408 DEBUG   HandlerThread:1576550 [handler.py:handle_request():146] handle_request: defer
2024-03-31 16:50:32,408 DEBUG   SenderThread:1576550 [sender.py:send():378] send: final
2024-03-31 16:50:32,408 INFO    HandlerThread:1576550 [handler.py:handle_request_defer():172] handle defer: 14
2024-03-31 16:50:32,408 DEBUG   SenderThread:1576550 [sender.py:send_request():405] send_request: defer
2024-03-31 16:50:32,408 INFO    SenderThread:1576550 [sender.py:send_request_defer():609] handle sender defer: 14
2024-03-31 16:50:33,258 DEBUG   HandlerThread:1576550 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-31 16:50:33,259 DEBUG   SenderThread:1576550 [sender.py:send_request():405] send_request: poll_exit
